Customer_ID,Generation,Gender,Region,Diet,Spice_Preference,Menu_ITEM,Price_USD,Calories,Taste_Rating,Portion_Rating,Freshness_Rating,Value_for_Price,Likelihood_to_Recommend,Overall_Sat
CUST_0733,Gen Z,Male,West,Vegetarian,Medium,Veggie Bowl,10.14,590,7,8,9,8,6,8
CUST_0734,Gen Z,Male,West,Vegetarian,Medium,Barbacoa Tacos (3),11.72,650,2,4,4,3,7,4
CUST_0735,Gen Z,Male,West,Vegetarian,Medium,Carnitas Salad,10.18,620,7,7,3,2,6,7
CUST_0736,Millennial,Male,Northeast,Flexitarian,Medium,Chicken Burrito,11.23,740,4,5,6,5,8,10
CUST_0737,Millennial,Male,Northeast,Flexitarian,Medium,Steak Bowl,10.8,710,7,7,6,5,10,8
CUST_0738,Millennial,Male,Northeast,Flexitarian,Medium,Veggie Bowl,10.58,590,7,6,9,8,9,3
CUST_0739,Millennial,Male,Northeast,Flexitarian,Medium,Barbacoa Tacos (3),12.06,650,8,4,8,7,8,8
CUST_0740,Millennial,Male,Northeast,Flexitarian,Medium,Carnitas Salad,10.47,620,2,7,8,7,8,5
CUST_0741,Boomer,Male,South,Omnivore,Mild,Chicken Burrito,10.06,740,6,3,5,4,9,3
CUST_0742,Boomer,Male,South,Omnivore,Mild,Steak Bowl,10.7,710,4,4,10,9,4,3
CUST_0743,Boomer,Male,South,Omnivore,Mild,Veggie Bowl,10.87,590,3,6,4,3,7,6
CUST_0744,Boomer,Male,South,Omnivore,Mild,Barbacoa Tacos (3),12.77,650,8,5,6,5,7,8
CUST_0745,Boomer,Male,South,Omnivore,Mild,Carnitas Salad,10.76,620,8,5,6,5,4,4
CUST_0746,Gen X,Male,Northeast,Omnivore,Medium,Chicken Burrito,11.35,740,4,4,7,6,6,6
CUST_0747,Gen X,Male,Northeast,Omnivore,Medium,Steak Bowl,12.61,710,8,8,5,4,3,9
CUST_0748,Gen X,Male,Northeast,Omnivore,Medium,Veggie Bowl,9.71,590,6,2,4,3,10,6
CUST_0749,Gen X,Male,Northeast,Omnivore,Medium,Barbacoa Tacos (3),11.48,650,6,2,6,5,10,7
CUST_0750,Gen X,Male,Northeast,Omnivore,Medium,Carnitas Salad,11.26,620,3,7,10,9,8,4
CUST_0751,Gen X,Male,West,Vegetarian,Medium,Chicken Burrito,9.5,740,5,4,9,8,4,6
CUST_0752,Gen X,Male,West,Vegetarian,Medium,Steak Bowl,11.49,710,6,3,10,9,3,7
CUST_0753,Gen X,Male,West,Vegetarian,Medium,Veggie Bowl,9.6,590,6,3,9,8,6,6
CUST_0754,Gen X,Male,West,Vegetarian,Medium,Barbacoa Tacos (3),10.92,650,4,5,8,7,5,5
CUST_0755,Gen X,Male,West,Vegetarian,Medium,Carnitas Salad,11.9,620,8,7,8,7,6,6
CUST_0756,Millennial,Male,South,Flexitarian,Hot,Chicken Burrito,10.54,740,7,8,3,2,7,8
CUST_0757,Millennial,Male,South,Flexitarian,Hot,Steak Bowl,11.14,710,7,5,3,2,3,6
CUST_0758,Millennial,Male,South,Flexitarian,Hot,Veggie Bowl,10.65,590,4,4,10,9,9,9
CUST_0759,Millennial,Male,South,Flexitarian,Hot,Barbacoa Tacos (3),11.56,650,4,7,7,6,9,5
CUST_0760,Millennial,Male,South,Flexitarian,Hot,Carnitas Salad,11.33,620,8,4,8,7,8,6
CUST_0761,Gen X,Female,Midwest,Omnivore,Mild,Chicken Burrito,10.29,740,2,2,6,5,6,3
CUST_0762,Gen X,Female,Midwest,Omnivore,Mild,Steak Bowl,10.4,710,5,6,9,8,6,6
CUST_0763,Gen X,Female,Midwest,Omnivore,Mild,Veggie Bowl,10.48,590,3,4,6,5,5,10
CUST_0764,Gen X,Female,Midwest,Omnivore,Mild,Barbacoa Tacos (3),11.58,650,8,5,6,5,7,7
CUST_0765,Gen X,Female,Midwest,Omnivore,Mild,Carnitas Salad,10.08,620,4,3,7,6,6,6
CUST_0766,Boomer,Female,Midwest,Flexitarian,Mild,Chicken Burrito,10.46,740,8,6,5,4,4,7
CUST_0767,Boomer,Female,Midwest,Flexitarian,Mild,Steak Bowl,12.52,710,3,8,3,2,8,9
CUST_0768,Boomer,Female,Midwest,Flexitarian,Mild,Veggie Bowl,10.33,590,8,6,7,6,3,9
CUST_0769,Boomer,Female,Midwest,Flexitarian,Mild,Barbacoa Tacos (3),10.92,650,4,2,8,7,8,7
CUST_0770,Boomer,Female,Midwest,Flexitarian,Mild,Carnitas Salad,10.46,620,8,4,7,6,6,5
CUST_0771,Gen Z,Male,Midwest,Vegetarian,Mild,Chicken Burrito,11.07,740,4,5,3,2,7,9
CUST_0772,Gen Z,Male,Midwest,Vegetarian,Mild,Steak Bowl,11.3,710,8,5,8,7,10,10
CUST_0773,Gen Z,Male,Midwest,Vegetarian,Mild,Veggie Bowl,9.25,590,6,4,10,9,5,5
CUST_0774,Gen Z,Male,Midwest,Vegetarian,Mild,Barbacoa Tacos (3),11.39,650,8,5,3,2,8,7
CUST_0775,Gen Z,Male,Midwest,Vegetarian,Mild,Carnitas Salad,10.06,620,8,4,5,4,9,5
CUST_0776,Boomer,Female,West,Vegan,Medium,Chicken Burrito,10.79,740,6,6,5,4,7,10
CUST_0777,Boomer,Female,West,Vegan,Medium,Steak Bowl,11.96,710,6,7,8,7,3,10
CUST_0778,Boomer,Female,West,Vegan,Medium,Veggie Bowl,10.88,590,8,6,10,9,4,7
CUST_0779,Boomer,Female,West,Vegan,Medium,Barbacoa Tacos (3),11.67,650,2,5,3,2,4,7
CUST_0780,Boomer,Female,West,Vegan,Medium,Carnitas Salad,10.9,620,3,6,7,6,6,10
CUST_0781,Gen X,Female,Midwest,Omnivore,Mild,Chicken Burrito,11.19,740,6,6,7,6,6,9
CUST_0782,Gen X,Female,Midwest,Omnivore,Mild,Steak Bowl,11.78,710,7,4,10,9,9,3
CUST_0783,Gen X,Female,Midwest,Omnivore,Mild,Veggie Bowl,10.37,590,5,8,9,8,8,4
CUST_0784,Gen X,Female,Midwest,Omnivore,Mild,Barbacoa Tacos (3),12.92,650,3,7,3,2,8,3
CUST_0785,Gen X,Female,Midwest,Omnivore,Mild,Carnitas Salad,10.17,620,7,6,4,3,6,10
CUST_0786,Millennial,Male,Northeast,Flexitarian,Mild,Chicken Burrito,11.23,740,3,5,7,6,8,9
CUST_0787,Millennial,Male,Northeast,Flexitarian,Mild,Steak Bowl,11.17,710,5,8,4,3,9,6
CUST_0788,Millennial,Male,Northeast,Flexitarian,Mild,Veggie Bowl,10.55,590,7,8,3,2,4,6
CUST_0789,Millennial,Male,Northeast,Flexitarian,Mild,Barbacoa Tacos (3),11.38,650,7,6,5,4,8,7
CUST_0790,Millennial,Male,Northeast,Flexitarian,Mild,Carnitas Salad,9.93,620,6,4,8,7,5,4
CUST_0791,Gen Z,Female,West,Flexitarian,Medium,Chicken Burrito,9.48,740,6,6,7,6,3,6
CUST_0792,Gen Z,Female,West,Flexitarian,Medium,Steak Bowl,10.68,710,3,4,5,4,8,5
CUST_0793,Gen Z,Female,West,Flexitarian,Medium,Veggie Bowl,10.77,590,3,7,6,5,3,5
CUST_0794,Gen Z,Female,West,Flexitarian,Medium,Barbacoa Tacos (3),11.29,650,8,5,6,5,7,9
CUST_0795,Gen Z,Female,West,Flexitarian,Medium,Carnitas Salad,10.67,620,7,7,4,3,10,6
CUST_0796,Gen Z,Male,West,Flexitarian,Mild,Chicken Burrito,11.53,740,3,2,9,8,5,3
CUST_0797,Gen Z,Male,West,Flexitarian,Mild,Steak Bowl,11.22,710,3,6,4,3,7,4
CUST_0798,Gen Z,Male,West,Flexitarian,Mild,Veggie Bowl,9.96,590,8,8,8,7,4,4
CUST_0799,Gen Z,Male,West,Flexitarian,Mild,Barbacoa Tacos (3),10.91,650,6,7,6,5,9,6
CUST_0800,Gen Z,Male,West,Flexitarian,Mild,Carnitas Salad,11.93,620,5,5,6,5,3,10
CUST_0801,Boomer,Male,West,Omnivore,Medium,Chicken Burrito,10.55,740,6,5,6,5,4,5
CUST_0802,Boomer,Male,West,Omnivore,Medium,Steak Bowl,10.57,710,3,2,9,8,10,10
CUST_0803,Boomer,Male,West,Omnivore,Medium,Veggie Bowl,10.89,590,2,5,9,8,8,3
CUST_0804,Boomer,Male,West,Omnivore,Medium,Barbacoa Tacos (3),12.57,650,2,2,6,5,9,10
CUST_0805,Boomer,Male,West,Omnivore,Medium,Carnitas Salad,9.94,620,6,5,3,2,10,10
CUST_0806,Gen X,Male,Midwest,Vegetarian,Hot,Chicken Burrito,10.63,740,6,3,5,4,4,3
CUST_0807,Gen X,Male,Midwest,Vegetarian,Hot,Steak Bowl,12.04,710,2,7,10,9,4,7
CUST_0808,Gen X,Male,Midwest,Vegetarian,Hot,Veggie Bowl,10.55,590,5,5,10,9,6,8
CUST_0809,Gen X,Male,Midwest,Vegetarian,Hot,Barbacoa Tacos (3),11.8,650,4,8,10,9,5,3
CUST_0810,Gen X,Male,Midwest,Vegetarian,Hot,Carnitas Salad,9.98,620,6,5,9,8,6,7
CUST_0811,Gen X,Male,South,Vegetarian,Mild,Chicken Burrito,9.57,740,8,6,7,6,5,8
CUST_0812,Gen X,Male,South,Vegetarian,Mild,Steak Bowl,12,710,7,7,9,8,9,9
CUST_0813,Gen X,Male,South,Vegetarian,Mild,Veggie Bowl,9.78,590,7,8,4,3,7,9
CUST_0814,Gen X,Male,South,Vegetarian,Mild,Barbacoa Tacos (3),11.36,650,5,2,7,6,9,9
CUST_0815,Gen X,Male,South,Vegetarian,Mild,Carnitas Salad,11.9,620,6,2,7,6,3,6
CUST_0816,Gen Z,Male,Northeast,Omnivore,Mild,Chicken Burrito,10.04,740,4,2,4,3,7,5
CUST_0817,Gen Z,Male,Northeast,Omnivore,Mild,Steak Bowl,12.07,710,4,8,8,7,5,6
CUST_0818,Gen Z,Male,Northeast,Omnivore,Mild,Veggie Bowl,9.95,590,7,7,4,3,5,6
CUST_0819,Gen Z,Male,Northeast,Omnivore,Mild,Barbacoa Tacos (3),12.24,650,5,6,8,7,10,8
CUST_0820,Gen Z,Male,Northeast,Omnivore,Mild,Carnitas Salad,11.4,620,6,6,3,2,4,6
CUST_0821,Boomer,Male,West,Vegan,Mild,Chicken Burrito,11.36,740,6,3,5,4,8,7
CUST_0822,Boomer,Male,West,Vegan,Mild,Steak Bowl,11.95,710,3,6,8,7,9,5
CUST_0823,Boomer,Male,West,Vegan,Mild,Veggie Bowl,10.69,590,2,2,7,6,3,10
CUST_0824,Boomer,Male,West,Vegan,Mild,Barbacoa Tacos (3),12.63,650,4,8,8,7,7,3
CUST_0825,Boomer,Male,West,Vegan,Mild,Carnitas Salad,10.47,620,4,3,4,3,3,7
CUST_0826,Gen X,Male,South,Vegan,Medium,Chicken Burrito,10.36,740,5,5,3,2,9,3
CUST_0827,Gen X,Male,South,Vegan,Medium,Steak Bowl,12.21,710,7,3,4,3,3,9
CUST_0828,Gen X,Male,South,Vegan,Medium,Veggie Bowl,10.53,590,6,3,4,3,9,7
CUST_0829,Gen X,Male,South,Vegan,Medium,Barbacoa Tacos (3),12.58,650,8,5,3,2,3,8
CUST_0830,Gen X,Male,South,Vegan,Medium,Carnitas Salad,9.97,620,6,7,10,9,7,4
CUST_0831,Gen X,Male,South,Flexitarian,Mild,Chicken Burrito,11.02,740,4,3,5,4,4,9
CUST_0832,Gen X,Male,South,Flexitarian,Mild,Steak Bowl,11.5,710,2,6,4,3,4,6
CUST_0833,Gen X,Male,South,Flexitarian,Mild,Veggie Bowl,10.63,590,7,4,7,6,3,4
CUST_0834,Gen X,Male,South,Flexitarian,Mild,Barbacoa Tacos (3),11.92,650,8,5,7,6,6,3
CUST_0835,Gen X,Male,South,Flexitarian,Mild,Carnitas Salad,10.59,620,6,6,3,2,5,7
CUST_0836,Gen X,Male,Midwest,Flexitarian,Hot,Chicken Burrito,10.94,740,2,2,3,2,7,7
CUST_0837,Gen X,Male,Midwest,Flexitarian,Hot,Steak Bowl,11.76,710,6,8,9,8,3,6
CUST_0838,Gen X,Male,Midwest,Flexitarian,Hot,Veggie Bowl,9.55,590,2,2,7,6,9,8
CUST_0839,Gen X,Male,Midwest,Flexitarian,Hot,Barbacoa Tacos (3),12.2,650,6,7,10,9,3,3
CUST_0840,Gen X,Male,Midwest,Flexitarian,Hot,Carnitas Salad,11.23,620,5,2,7,6,5,10
CUST_0841,Gen X,Male,Northeast,Vegetarian,Mild,Chicken Burrito,9.69,740,7,7,9,8,3,9
CUST_0842,Gen X,Male,Northeast,Vegetarian,Mild,Steak Bowl,11.65,710,6,2,10,9,9,9
CUST_0843,Gen X,Male,Northeast,Vegetarian,Mild,Veggie Bowl,10.34,590,2,6,7,6,5,4
CUST_0844,Gen X,Male,Northeast,Vegetarian,Mild,Barbacoa Tacos (3),12.03,650,2,7,6,5,9,9
CUST_0845,Gen X,Male,Northeast,Vegetarian,Mild,Carnitas Salad,10.15,620,7,4,9,8,4,3
CUST_0846,Millennial,Male,Northeast,Omnivore,Mild,Chicken Burrito,10.05,740,4,3,4,3,3,10
CUST_0847,Millennial,Male,Northeast,Omnivore,Mild,Steak Bowl,11.73,710,5,5,5,4,10,4
CUST_0848,Millennial,Male,Northeast,Omnivore,Mild,Veggie Bowl,10.84,590,2,4,3,2,4,10
CUST_0849,Millennial,Male,Northeast,Omnivore,Mild,Barbacoa Tacos (3),11.13,650,5,7,7,6,6,4
CUST_0850,Millennial,Male,Northeast,Omnivore,Mild,Carnitas Salad,9.91,620,7,7,3,2,4,10
CUST_0851,Millennial,Female,Midwest,Flexitarian,Hot,Chicken Burrito,9.78,740,8,3,6,5,9,3
CUST_0852,Millennial,Female,Midwest,Flexitarian,Hot,Steak Bowl,12.16,710,8,2,3,2,8,10
CUST_0853,Millennial,Female,Midwest,Flexitarian,Hot,Veggie Bowl,10.72,590,6,6,3,2,6,3
CUST_0854,Millennial,Female,Midwest,Flexitarian,Hot,Barbacoa Tacos (3),12.57,650,3,6,9,8,5,6
CUST_0855,Millennial,Female,Midwest,Flexitarian,Hot,Carnitas Salad,12.01,620,4,5,9,8,8,5
CUST_0856,Boomer,Male,South,Vegetarian,Hot,Chicken Burrito,10.08,740,6,8,9,8,3,4
CUST_0857,Boomer,Male,South,Vegetarian,Hot,Steak Bowl,12.54,710,4,7,6,5,6,9
CUST_0858,Boomer,Male,South,Vegetarian,Hot,Veggie Bowl,10.22,590,4,7,10,9,5,6
CUST_0859,Boomer,Male,South,Vegetarian,Hot,Barbacoa Tacos (3),12.84,650,3,5,8,7,9,5
CUST_0860,Boomer,Male,South,Vegetarian,Hot,Carnitas Salad,11.08,620,4,6,7,6,6,9
CUST_0861,Gen Z,Male,South,Omnivore,Medium,Chicken Burrito,10.64,740,2,3,7,6,4,4
CUST_0862,Gen Z,Male,South,Omnivore,Medium,Steak Bowl,11.65,710,2,3,3,2,3,4
CUST_0863,Gen Z,Male,South,Omnivore,Medium,Veggie Bowl,10.21,590,6,5,10,9,4,5
CUST_0864,Gen Z,Male,South,Omnivore,Medium,Barbacoa Tacos (3),13.18,650,3,3,8,7,9,3
CUST_0865,Gen Z,Male,South,Omnivore,Medium,Carnitas Salad,12.04,620,5,2,8,7,5,10
CUST_0866,Gen X,Female,Midwest,Vegetarian,Medium,Chicken Burrito,11.21,740,7,7,3,2,10,3
CUST_0867,Gen X,Female,Midwest,Vegetarian,Medium,Steak Bowl,11.89,710,5,8,9,8,8,3
CUST_0868,Gen X,Female,Midwest,Vegetarian,Medium,Veggie Bowl,10.87,590,7,4,9,8,7,6
CUST_0869,Gen X,Female,Midwest,Vegetarian,Medium,Barbacoa Tacos (3),12.32,650,4,5,5,4,6,8
CUST_0870,Gen X,Female,Midwest,Vegetarian,Medium,Carnitas Salad,10.27,620,7,4,7,6,4,6
CUST_0871,Millennial,Male,Midwest,Omnivore,Medium,Chicken Burrito,10.52,740,7,5,5,4,7,4
CUST_0872,Millennial,Male,Midwest,Omnivore,Medium,Steak Bowl,11.49,710,7,3,5,4,10,6
CUST_0873,Millennial,Male,Midwest,Omnivore,Medium,Veggie Bowl,10.29,590,4,3,3,2,6,4
CUST_0874,Millennial,Male,Midwest,Omnivore,Medium,Barbacoa Tacos (3),12.77,650,8,5,3,2,7,8
CUST_0875,Millennial,Male,Midwest,Omnivore,Medium,Carnitas Salad,11.9,620,7,8,8,7,5,3
CUST_0876,Gen Z,Male,West,Omnivore,Medium,Chicken Burrito,10.53,740,8,5,7,6,8,3
CUST_0877,Gen Z,Male,West,Omnivore,Medium,Steak Bowl,12.25,710,2,7,5,4,3,9
CUST_0878,Gen Z,Male,West,Omnivore,Medium,Veggie Bowl,10.68,590,5,7,6,5,4,6
CUST_0879,Gen Z,Male,West,Omnivore,Medium,Barbacoa Tacos (3),11.14,650,3,8,9,8,7,3
CUST_0880,Gen Z,Male,West,Omnivore,Medium,Carnitas Salad,10.84,620,4,2,9,8,8,4
CUST_0881,Boomer,Male,Northeast,Vegan,Mild,Chicken Burrito,11.27,740,5,6,5,4,4,3
CUST_0882,Boomer,Male,Northeast,Vegan,Mild,Steak Bowl,12.22,710,6,8,3,2,10,5
CUST_0883,Boomer,Male,Northeast,Vegan,Mild,Veggie Bowl,10.67,590,7,6,4,3,5,8
CUST_0884,Boomer,Male,Northeast,Vegan,Mild,Barbacoa Tacos (3),12.03,650,2,6,5,4,4,10
CUST_0885,Boomer,Male,Northeast,Vegan,Mild,Carnitas Salad,10.2,620,3,6,8,7,10,5
CUST_0886,Gen Z,Male,South,Flexitarian,Mild,Chicken Burrito,10.62,740,8,3,7,6,9,8
CUST_0887,Gen Z,Male,South,Flexitarian,Mild,Steak Bowl,11.64,710,3,2,4,3,8,6
CUST_0888,Gen Z,Male,South,Flexitarian,Mild,Veggie Bowl,10.57,590,6,5,8,7,4,10
CUST_0889,Gen Z,Male,South,Flexitarian,Mild,Barbacoa Tacos (3),11.96,650,8,2,8,7,9,7
CUST_0890,Gen Z,Male,South,Flexitarian,Mild,Carnitas Salad,11.75,620,7,7,10,9,3,10
CUST_0891,Boomer,Male,Northeast,Vegan,Mild,Chicken Burrito,9.61,740,8,7,4,3,3,7
CUST_0892,Boomer,Male,Northeast,Vegan,Mild,Steak Bowl,10.97,710,4,4,8,7,7,10
CUST_0893,Boomer,Male,Northeast,Vegan,Mild,Veggie Bowl,10.45,590,4,7,7,6,4,3
CUST_0894,Boomer,Male,Northeast,Vegan,Mild,Barbacoa Tacos (3),12.77,650,4,3,7,6,9,7
CUST_0895,Boomer,Male,Northeast,Vegan,Mild,Carnitas Salad,9.91,620,4,2,7,6,10,8
CUST_0896,Gen X,Female,West,Flexitarian,Mild,Chicken Burrito,10.92,740,4,4,8,7,9,10
CUST_0897,Gen X,Female,West,Flexitarian,Mild,Steak Bowl,10.84,710,3,6,9,8,10,9
CUST_0898,Gen X,Female,West,Flexitarian,Mild,Veggie Bowl,10,590,3,2,10,9,3,5
CUST_0899,Gen X,Female,West,Flexitarian,Mild,Barbacoa Tacos (3),11.51,650,5,6,4,3,5,3
CUST_0900,Gen X,Female,West,Flexitarian,Mild,Carnitas Salad,10.53,620,2,7,10,9,9,7
CUST_0901,Gen X,Male,Midwest,Vegan,Medium,Chicken Burrito,9.8,740,3,3,5,4,8,4
CUST_0902,Gen X,Male,Midwest,Vegan,Medium,Steak Bowl,11.55,710,3,2,6,5,6,7
CUST_0903,Gen X,Male,Midwest,Vegan,Medium,Veggie Bowl,9.36,590,8,5,7,6,3,10
CUST_0904,Gen X,Male,Midwest,Vegan,Medium,Barbacoa Tacos (3),11.01,650,7,5,9,8,3,8
CUST_0905,Gen X,Male,Midwest,Vegan,Medium,Carnitas Salad,11.98,620,8,7,5,4,3,3
CUST_0906,Gen X,Male,West,Vegetarian,Medium,Chicken Burrito,10.4,740,7,5,8,7,7,4
CUST_0907,Gen X,Male,West,Vegetarian,Medium,Steak Bowl,12.44,710,2,3,9,8,4,3
CUST_0908,Gen X,Male,West,Vegetarian,Medium,Veggie Bowl,10.66,590,6,8,7,6,7,3
CUST_0909,Gen X,Male,West,Vegetarian,Medium,Barbacoa Tacos (3),11.08,650,4,3,8,7,9,6
CUST_0910,Gen X,Male,West,Vegetarian,Medium,Carnitas Salad,10.31,620,5,8,9,8,3,7
CUST_0911,Millennial,Male,South,Omnivore,Mild,Chicken Burrito,11.42,740,4,7,5,4,7,8
CUST_0912,Millennial,Male,South,Omnivore,Mild,Steak Bowl,11.18,710,6,5,9,8,10,7
CUST_0913,Millennial,Male,South,Omnivore,Mild,Veggie Bowl,9.87,590,4,5,7,6,8,4
CUST_0914,Millennial,Male,South,Omnivore,Mild,Barbacoa Tacos (3),10.87,650,2,4,9,8,9,9
CUST_0915,Millennial,Male,South,Omnivore,Mild,Carnitas Salad,10.66,620,4,3,10,9,6,3
CUST_0916,Boomer,Female,West,Vegetarian,Mild,Chicken Burrito,11.17,740,8,2,7,6,7,4
CUST_0917,Boomer,Female,West,Vegetarian,Mild,Steak Bowl,10.72,710,4,8,8,7,6,3
CUST_0918,Boomer,Female,West,Vegetarian,Mild,Veggie Bowl,9.44,590,8,5,10,9,4,5
CUST_0919,Boomer,Female,West,Vegetarian,Mild,Barbacoa Tacos (3),11.44,650,5,8,8,7,3,10
CUST_0920,Boomer,Female,West,Vegetarian,Mild,Carnitas Salad,10.93,620,7,2,8,7,6,6
CUST_0921,Millennial,Female,Midwest,Vegetarian,Mild,Chicken Burrito,10.41,740,7,8,4,3,4,7
CUST_0922,Millennial,Female,Midwest,Vegetarian,Mild,Steak Bowl,12.43,710,4,5,5,4,8,6
CUST_0923,Millennial,Female,Midwest,Vegetarian,Mild,Veggie Bowl,9.5,590,3,8,10,9,4,5
CUST_0924,Millennial,Female,Midwest,Vegetarian,Mild,Barbacoa Tacos (3),12.75,650,2,7,8,7,4,4
CUST_0925,Millennial,Female,Midwest,Vegetarian,Mild,Carnitas Salad,10.23,620,2,3,7,6,7,3
CUST_0926,Millennial,Male,West,Vegan,Mild,Chicken Burrito,11.07,740,4,5,3,2,8,6
CUST_0927,Millennial,Male,West,Vegan,Mild,Steak Bowl,11.45,710,8,5,3,2,5,10
CUST_0928,Millennial,Male,West,Vegan,Mild,Veggie Bowl,9.29,590,6,7,4,3,3,9
CUST_0929,Millennial,Male,West,Vegan,Mild,Barbacoa Tacos (3),11.87,650,3,6,7,6,10,9
CUST_0930,Millennial,Male,West,Vegan,Mild,Carnitas Salad,12.01,620,3,3,8,7,3,5
CUST_0931,Boomer,Female,South,Vegetarian,Hot,Chicken Burrito,11.37,740,2,6,10,9,8,9
CUST_0932,Boomer,Female,South,Vegetarian,Hot,Steak Bowl,11.97,710,4,5,3,2,3,3
CUST_0933,Boomer,Female,South,Vegetarian,Hot,Veggie Bowl,9.49,590,3,3,5,4,7,6
CUST_0934,Boomer,Female,South,Vegetarian,Hot,Barbacoa Tacos (3),11.34,650,8,5,8,7,10,7
CUST_0935,Boomer,Female,South,Vegetarian,Hot,Carnitas Salad,11.24,620,8,5,7,6,7,6
CUST_0936,Gen Z,Female,South,Flexitarian,Mild,Chicken Burrito,11.34,740,8,3,8,7,6,4
CUST_0937,Gen Z,Female,South,Flexitarian,Mild,Steak Bowl,12.04,710,4,5,6,5,8,5
CUST_0938,Gen Z,Female,South,Flexitarian,Mild,Veggie Bowl,9.5,590,3,5,7,6,9,5
CUST_0939,Gen Z,Female,South,Flexitarian,Mild,Barbacoa Tacos (3),12.93,650,8,4,6,5,3,4
CUST_0940,Gen Z,Female,South,Flexitarian,Mild,Carnitas Salad,11.4,620,8,3,7,6,10,6
CUST_0941,Gen Z,Female,West,Vegan,Mild,Chicken Burrito,10.88,740,5,6,7,6,9,5
CUST_0942,Gen Z,Female,West,Vegan,Mild,Steak Bowl,12.43,710,8,8,5,4,6,9
CUST_0943,Gen Z,Female,West,Vegan,Mild,Veggie Bowl,9.96,590,6,4,5,4,6,5
CUST_0944,Gen Z,Female,West,Vegan,Mild,Barbacoa Tacos (3),11.57,650,7,2,9,8,7,3
CUST_0945,Gen Z,Female,West,Vegan,Mild,Carnitas Salad,11.45,620,8,7,6,5,5,4
CUST_0946,Gen X,Male,West,Omnivore,Medium,Chicken Burrito,10.95,740,4,7,4,3,6,3
CUST_0947,Gen X,Male,West,Omnivore,Medium,Steak Bowl,11.51,710,5,6,6,5,5,9
CUST_0948,Gen X,Male,West,Omnivore,Medium,Veggie Bowl,10.25,590,7,2,10,9,9,4
CUST_0949,Gen X,Male,West,Omnivore,Medium,Barbacoa Tacos (3),11.34,650,6,8,6,5,6,8
CUST_0950,Gen X,Male,West,Omnivore,Medium,Carnitas Salad,11.71,620,2,3,7,6,9,4
CUST_0951,Gen Z,Male,West,Omnivore,Hot,Chicken Burrito,9.7,740,8,2,7,6,10,8
CUST_0952,Gen Z,Male,West,Omnivore,Hot,Steak Bowl,11.83,710,5,8,3,2,9,3
CUST_0953,Gen Z,Male,West,Omnivore,Hot,Veggie Bowl,10.32,590,8,4,10,9,9,3
CUST_0954,Gen Z,Male,West,Omnivore,Hot,Barbacoa Tacos (3),12.28,650,3,2,7,6,3,7
CUST_0955,Gen Z,Male,West,Omnivore,Hot,Carnitas Salad,12.06,620,7,3,8,7,3,10
CUST_0956,Millennial,Female,West,Omnivore,Medium,Chicken Burrito,9.84,740,4,6,5,4,3,5
CUST_0957,Millennial,Female,West,Omnivore,Medium,Steak Bowl,12.52,710,8,8,7,6,8,4
CUST_0958,Millennial,Female,West,Omnivore,Medium,Veggie Bowl,10.83,590,2,5,10,9,4,6
CUST_0959,Millennial,Female,West,Omnivore,Medium,Barbacoa Tacos (3),12.61,650,7,3,10,9,9,6
CUST_0960,Millennial,Female,West,Omnivore,Medium,Carnitas Salad,11.34,620,7,8,4,3,5,4
CUST_0961,Millennial,Male,South,Vegan,Medium,Chicken Burrito,10.84,740,7,3,10,9,5,6
CUST_0962,Millennial,Male,South,Vegan,Medium,Steak Bowl,12.61,710,7,4,10,9,9,4
CUST_0963,Millennial,Male,South,Vegan,Medium,Veggie Bowl,10.39,590,7,4,3,2,3,6
CUST_0964,Millennial,Male,South,Vegan,Medium,Barbacoa Tacos (3),11.3,650,7,6,7,6,3,4
CUST_0965,Millennial,Male,South,Vegan,Medium,Carnitas Salad,10.47,620,6,4,7,6,4,4
CUST_0966,Gen X,Male,Midwest,Flexitarian,Hot,Chicken Burrito,11.03,740,6,4,10,9,6,4
CUST_0967,Gen X,Male,Midwest,Flexitarian,Hot,Steak Bowl,11.49,710,6,3,9,8,8,3
CUST_0968,Gen X,Male,Midwest,Flexitarian,Hot,Veggie Bowl,10.43,590,5,6,5,4,4,3
CUST_0969,Gen X,Male,Midwest,Flexitarian,Hot,Barbacoa Tacos (3),12.32,650,8,8,8,7,9,5
CUST_0970,Gen X,Male,Midwest,Flexitarian,Hot,Carnitas Salad,11.13,620,7,7,8,7,3,3
CUST_0971,Boomer,Male,South,Vegan,Hot,Chicken Burrito,10.1,740,2,8,5,4,9,6
CUST_0972,Boomer,Male,South,Vegan,Hot,Steak Bowl,11.14,710,6,2,5,4,3,3
CUST_0973,Boomer,Male,South,Vegan,Hot,Veggie Bowl,10.07,590,2,2,9,8,9,8
CUST_0974,Boomer,Male,South,Vegan,Hot,Barbacoa Tacos (3),10.96,650,6,4,10,9,10,5
CUST_0975,Boomer,Male,South,Vegan,Hot,Carnitas Salad,11.81,620,3,3,6,5,3,5
CUST_0976,Gen Z,Female,Northeast,Vegetarian,Mild,Chicken Burrito,11.53,740,6,4,6,5,5,10
CUST_0977,Gen Z,Female,Northeast,Vegetarian,Mild,Steak Bowl,10.94,710,7,6,9,8,6,4
CUST_0978,Gen Z,Female,Northeast,Vegetarian,Mild,Veggie Bowl,10.23,590,4,2,3,2,9,9
