Maker ID,Week 6 hours,Week 6 quantity approved,Week 7 hours,Week 7 quantity approved,Week 8 hours,Week 8 quantity approved,Week 9 hours,Week 9 quantity approved,Week 10 hours,Week 10 quantity approved
6740,24.13,6,24.85,7,25.84,6,24.49,2,24.98,2
6742,21.13,9,25.36,10,29.42,8,15.42,3,14.49,3
6753,35.95,9,40.62,8,35.1,4,26.53,4,23.88,4
6756,44.57,10,42.34,12,40.22,12,32.22,9,29.64,11
6757,35.09,10,38.25,9,33.28,8,32.6,3,29.99,3
6759,70.36,20,67.55,20,71.6,18,54.29,13,59.72,16
6763,60.95,10,67.05,8,59.67,7,61.41,6,59.57,5
6780,34.46,9,32.39,8,28.25,4,29.02,4,26.99,5
6787,14.26,8,16.97,7,20.02,6,17.42,5,15.68,6
6789,34.74,12,29.53,14,24.21,14,22.81,12,23.27,10
6791,30.31,14,31.52,15,30.57,12,30.07,9,30.07,10
6794,69.8,26,70.5,28,58.66,5,60.92,5,57.26,5
6797,36.57,15,29.62,16,33.77,13,24.43,6,26.63,5
6804,46.17,16,45.25,17,48.42,14,39.03,7,42.93,7
6809,18.68,6,19.24,4,15.39,2,15.93,2,14.81,2
6810,20.64,15,23.94,13,19.34,7,21.02,7,20.39,7
6821,57.3,14,57.3,15,56.73,15,43.06,15,42.63,17
6823,36.42,10,30.96,9,27.86,8,18.3,5,16.47,5
6827,56.32,14,50.12,13,41.1,11,34.1,8,33.42,8
6828,19.06,5,21.16,4,20.74,4,9.8,1,9.02,1
6829,38.22,12,30.96,12,35.29,11,31.17,10,32.73,11
6833,45.84,12,39.42,11,39.03,10,24.61,7,25.35,7
6836,41.09,23,47.25,24,41.11,20,31,18,30.07,17
6838,39.75,6,42.53,5,42.53,4,30.58,2,31.8,2
6840,25.73,9,29.59,7,28.11,7,17.58,5,17.76,4
6846,41.18,11,41.18,10,41.18,9,27.41,4,26.04,5
6851,61.63,16,51.77,16,39.76,8,51.14,8,56.25,9
6856,28.6,9,31.75,9,27.94,9,22.73,8,20.68,9
6857,16.42,6,14.12,6,13.27,6,8.33,4,7.75,4
6861,28.8,9,28.51,8,22.81,8,11.48,6,10.45,6
6864,28.78,12,27.05,14,32.46,15,31.33,6,29.45,5
6869,44.58,16,53.05,14,63.13,14,45.29,6,48.91,6
6874,54.62,14,64.45,13,77.34,14,75.3,7,77.56,6
6879,31.97,14,30.05,13,24.04,6,18.14,5,19.41,4
6882,12.95,6,15.28,4,16.96,3,6.26,2,6.39,2
6895,41.63,17,42.88,18,40.14,8,36.14,9,39.39,10
6896,24.76,9,29.46,11,24.75,11,22.96,9,20.89,9
6905,16.94,11,18.8,13,21.43,11,12.5,6,13.38,5
6908,57.85,13,64.79,12,71.27,12,67.83,9,68.51,9
6915,16.7,9,18.04,7,20.02,7,12.02,5,11.54,6
6920,45.2,10,45.2,11,42.49,11,36.46,10,37.55,11
6922,21.5,7,20.43,7,18.39,6,9.65,2,8.88,2
6929,31.3,9,28.8,7,25.34,4,19.61,4,17.85,5
6930,31.2,8,34.63,7,36.02,7,26.58,7,25.78,6
6948,30.96,16,28.48,16,28.76,14,24.36,6,22.17,6
6952,18.88,10,16.99,8,16.48,7,6.35,4,5.91,4
6957,30.15,11,31.36,12,26.03,12,22.67,9,23.8,8
6960,11.7,7,9.71,6,7.62,0,2,1,2,1
6965,24.55,5,24.3,6,26.49,6,21.99,2,21.33,2
6966,15.33,4,16.86,4,12.54,2,9.5,2,9.79,2
6967,53.45,19,58.8,19,57.62,19,55.96,18,61,15
6977,13.06,4,11.23,4,13.14,4,7.01,1,7.15,1
6980,22.7,12,19.3,11,21.04,10,13.88,5,14.16,5
6981,34.9,10,41.88,9,42.3,9,31.49,8,29.29,7
6984,9.89,5,9.79,5,9.2,5,2.75,2,3,2
6985,37.72,16,37.72,15,40.74,13,32.55,6,32.55,7
6988,28.39,11,24.13,13,20.66,6,20.63,5,22.69,5
6992,76.93,15,67.7,15,67.7,13,68.5,10,73.3,11
6997,17.79,5,19.75,4,17.58,4,15.1,3,16.01,3
6999,57.67,15,66.9,14,57.53,13,49.95,5,46.95,5
7003,62.67,16,75.2,16,80,13,79.21,11,77.63,13
7007,36.18,10,30.39,9,23.82,4,26.76,3,29.17,3
7015,52.72,13,50.61,14,46.56,7,47.87,6,44.52,6
7025,31.53,8,28.06,6,24.13,5,16.16,2,16.48,2
7031,60.48,19,53.83,20,62.44,20,65.43,9,67.39,7
7033,47.65,15,47.65,18,52.89,15,44.3,8,40.31,9
7034,29.65,5,33.5,4,30.29,2,24.05,2,24.29,2
7042,21.39,7,21.39,8,21.6,8,16.76,7,15.08,7
7047,6.91,5,6.84,4,6.09,0,2,1,2,1
7050,21.49,5,18.7,4,22.25,4,19.03,2,17.51,2
7053,26.96,8,27.23,7,25.32,7,20.09,3,20.09,3
7083,59.07,12,66.75,11,77.43,11,69.2,10,71.28,8
7087,15.09,7,12.07,6,8.59,3,5.49,3,5.76,3
7088,74.07,19,62.22,21,72.18,17,71.68,8,78.85,7
7090,47.37,14,50.21,16,56.24,13,39.93,12,39.53,13
7094,58.28,14,69.35,12,61.58,6,71.83,5,79.01,4
7095,16.95,8,15.09,6,13.88,6,8.96,2,9.5,2
7097,41.77,9,43.44,7,36.49,7,28.95,7,26.34,8
7107,38.62,9,43.64,9,41.54,5,49.64,5,52.62,5
7119,47.5,22,40.38,23,35.86,5,33.13,5,34.46,5
7124,29.17,11,28,11,23.97,6,21.26,5,19.98,5
7134,31.66,9,28.49,7,27.35,4,21.09,3,20.04,3
7135,39.36,6,35.82,6,30.81,6,29.05,2,29.05,2
7139,42.94,9,39.93,7,32.26,3,26.89,3,29.58,3
7140,24.06,12,27.91,12,29.58,10,22.95,5,21.57,4
7148,28.77,20,29.92,19,25.38,5,29.48,8,29.48,8
7149,28.94,9,32.41,9,28.84,9,27.03,4,27.03,4
7152,23.39,8,24.79,7,19.63,3,12.35,3,11.98,3
7162,45.65,9,40.63,8,33.72,8,30.1,7,31,6
7164,14.4,7,13.1,7,15.72,7,5.36,6,5.63,7
7175,60.4,16,54.96,16,63.2,17,56.46,6,59.28,6
7176,26.05,8,26.57,7,19.13,3,21.69,3,22.34,3
7178,26.4,4,21.38,5,18.17,5,11.44,2,11.33,2
7181,13.68,8,12.72,7,14.5,6,9.81,3,10.2,3
7183,29.72,4,30.91,4,29.67,2,34.54,2,37.99,2
7186,19.44,4,16.72,4,17.22,3,12.63,1,12.25,1
7189,64.66,13,71.77,13,68.18,13,55.73,12,51.27,10
7208,37.34,27,33.61,32,25.01,5,21.63,5,22.71,6
7216,38.34,13,34.89,12,26.52,5,21.18,5,23.3,5
7217,23.49,8,19.26,8,19.84,8,10.65,5,9.59,5
7220,20.27,8,18.65,8,19.58,6,13.54,3,12.19,3
7231,17.11,7,16.25,5,16.58,4,10.41,1,10.1,1
7239,55.79,18,60.81,18,62.03,17,42.86,7,39.43,6
7243,39.44,20,32.34,24,37.19,20,29.45,5,31.22,4
7244,38.31,9,40.23,10,39.02,10,24.78,8,22.8,8
7259,29.6,7,26.64,7,30.1,7,20.6,6,21.42,5
7268,61.56,18,65.25,16,67.21,15,65.93,14,60,13
7272,52.96,7,60.37,7,51.68,4,67.94,4,74.73,4
7277,53.76,10,62.9,12,45.29,5,45.35,6,45.35,5
7278,55.9,25,54.78,30,45.47,26,41.93,5,40.67,5
7282,39.5,15,42.27,13,49.46,12,42.93,10,39.92,8
7284,31.86,7,27.72,7,26.06,7,25.27,3,26.79,3
7285,15.85,7,16.01,7,14.34,4,10.93,3,10.16,3
7286,29.65,10,24.61,11,22.15,11,17.59,9,18.12,10
7287,22.29,4,23.4,4,25.27,3,19.54,1,19.54,1
7289,46.53,13,53.97,13,47.49,12,41.44,6,43.51,6
7290,24.7,7,21.49,7,23.42,7,15.19,5,15.95,6
7295,48.07,12,42.3,11,38.49,10,33.03,4,31.71,4
7303,29.08,11,23.26,12,27.45,12,20.82,10,22.49,8
7307,33.44,9,39.46,9,44.98,8,30.88,6,29.95,6
7316,39.72,14,44.49,16,35.59,13,25.81,5,27.1,6
7318,42.02,12,40.34,10,33.56,5,35.89,5,34.81,5
7322,9.31,5,8.84,3,9.11,2,4.11,2,4.19,2
7323,38.14,11,36.61,12,26.66,6,20.99,6,21.2,5
7330,18.92,5,16.46,5,17.78,4,9.6,4,8.64,5
7333,62.02,19,64.5,17,44.9,9,51.61,7,47.48,8
7335,46.36,12,52.85,13,47.78,6,58.5,7,53.82,8
7343,43.72,7,48.53,6,41.25,5,33.08,5,30.76,5
7345,36.9,19,32.84,19,35.14,20,32.41,9,32.41,10
7355,21.93,7,20.18,7,19.37,7,14.66,6,16.13,6
7360,55.23,9,51.92,8,51.4,7,41.83,5,40.16,4
7363,35,14,36.05,14,39.29,12,35,9,34.3,10
7366,73.43,16,80,14,80,12,63.65,5,63.65,5
7367,22.84,9,23.53,9,26.12,8,24.82,8,26.31,7
7375,67.56,17,65.53,20,74.7,16,69.19,11,75.42,12
7380,13.28,3,14.87,3,16.36,3,4.09,1,4.25,1
7385,60.95,18,50.59,21,47.55,18,47.11,7,47.58,7
7393,42.84,14,39.84,17,43.82,16,31.25,8,29.69,9
7395,10.29,5,9.78,4,11.25,4,6.6,4,6.67,4
7398,46.31,11,47.24,10,45.82,10,34.07,8,34.41,9
7403,54.42,19,62.04,21,63.28,21,60.61,18,60,21
7405,68.04,27,74.84,29,79.33,23,80,19,80,22
7411,48.97,7,46.52,7,46.52,6,34.01,4,31.29,4
7414,38.99,11,38.21,10,30.57,10,25.49,5,28.04,6
7418,25.7,11,29.56,10,30.74,10,23.74,8,24.69,7
7420,37.53,14,34.15,15,39.96,13,24.17,12,24.41,11
7421,53.83,11,50.6,10,60.21,9,40.37,8,38.35,9
7428,14.18,5,15.74,4,18.89,4,14.29,2,14.58,2
7430,36.76,16,43.74,14,41.55,13,29.64,9,29.64,11
7432,69.15,10,76.07,10,73.03,10,59,9,63.13,10
7433,19.94,5,17.95,4,16.69,4,11.19,4,10.41,5
7437,41.87,10,39.36,10,43.3,10,45.96,5,47.8,6
7440,40,14,46,15,38.18,15,35.38,12,32.55,12
7445,37.48,22,32.98,23,38.92,20,22.14,8,20.37,9
7446,15.29,3,14.37,3,15.38,3,8.07,1,8.72,1
7449,41.81,19,45.99,17,38.26,8,41.31,7,44.2,7
7450,42.43,13,36.91,12,43.55,11,35.55,10,38.04,11
7454,41.14,12,43.2,11,43.2,11,40.52,9,40.11,9
7456,43.52,12,44.83,11,41.24,10,42.49,5,40.79,5
7465,22.93,13,27.52,12,23.12,12,12.11,5,12.59,4
7466,33.96,12,32.6,10,25.56,5,26.55,4,27.35,4
7468,25.98,13,21.04,12,22.72,12,14.17,4,15.16,4
7477,19.85,6,16.08,6,15.6,5,5.35,4,5.51,5
7481,45.65,16,45.65,16,50.67,17,49.23,14,49.23,16
7490,47.02,18,39.03,19,33.18,18,32.49,9,33.79,9
7497,25.03,6,25.28,4,23.51,4,17.39,2,18.61,2
7498,44.03,23,39.63,23,40.82,19,38.72,18,40.66,16
7501,27.35,7,32,8,26.88,7,24.99,5,23.49,5
7505,29.35,21,30.82,21,35.44,21,21.06,21,20.22,23
7514,35.8,11,30.07,10,35.48,8,22.16,3,23.49,2
7519,70.26,15,68.15,16,46.34,8,38.5,9,41.97,9
7520,23.43,8,27.18,8,30.17,8,23.57,3,24.75,3
7537,24.86,8,20.63,7,24.14,7,18.28,6,18.83,6
7548,61.28,22,51.48,19,49.42,16,33.51,7,32.84,6
7549,27.38,9,29.84,7,34.32,7,32.15,3,33.44,3
7553,20.68,7,21.3,6,16.36,3,9.81,3,10.5,4
7562,30.76,10,25.53,11,30.38,11,28.54,5,28.25,5
7563,7.65,5,6.27,3,4.22,1,8,2,10,2
7564,68.67,18,66.61,17,60.62,15,53.62,15,55.23,15
7569,38.99,8,33.53,8,34.87,7,30.01,6,32.71,7
7570,80,14,80,15,80,12,80,11,80,11
7580,56.38,13,67.66,13,61.57,13,51.49,5,48.4,6
7584,52.11,22,44.29,25,37.65,21,25.89,15,28.22,14
7586,34.59,6,41.51,7,47.74,6,32.58,3,30.3,3
7587,41.49,13,38.59,15,45.54,13,44.28,10,39.85,9
7592,48.91,14,56.74,13,49.36,12,42.37,11,38.98,11
7596,32.28,14,27.44,12,22.61,5,23.24,4,24.17,3
7600,39.31,11,38.13,10,38.51,10,35.13,5,33.02,6
7604,42.04,10,36.15,10,37.96,9,25.65,8,23.09,9
7606,32.27,10,33.56,9,26.85,4,21.2,3,20.56,3
7614,42.4,18,36.46,19,40.47,18,38.54,9,38.93,9
7615,34.08,15,36.12,15,34.1,6,32.77,5,33.1,6
7621,17.75,8,15.98,8,17.74,8,8.37,5,8.87,4
7623,42.8,14,44.94,15,45.84,12,44.17,11,48.59,12
7624,80,13,68.06,11,63.3,10,56.03,5,50.99,6
7628,12.34,11,13.57,10,13.3,0,2,1,2,1
7633,40.68,9,44.75,7,46.54,7,36.82,3,33.14,3
7634,50.78,19,43.67,21,37.73,5,48.65,5,50.6,6
7644,55.04,14,50.09,16,40.07,16,38.28,13,40.19,13
7653,29.07,8,31.4,9,25.12,9,17.62,6,16.74,5
7668,30.18,7,25.05,7,23.05,4,17.78,5,18.67,5
7669,26.89,12,22.32,11,21.87,9,13.21,7,14.4,6
7671,36.77,8,41.92,6,36.89,6,29.89,4,31.38,5
7677,19.02,12,17.69,11,14.3,5,12.3,5,11.19,6
7680,62.98,7,60.46,8,55.62,4,55.66,4,57.33,4
7689,8.35,7,8.43,8,7.75,0,2,0,2,0
7695,22.08,6,24.29,7,25.26,7,24.06,5,24.06,5
7697,42.53,8,39.55,9,37.65,5,46.18,6,49.87,7
7698,36.25,10,31.18,10,24.94,5,23.43,5,22.49,4
7699,40.69,6,44.35,6,39.47,5,24.94,4,26.44,5
7700,45.33,12,43.06,10,34.45,9,27.79,8,25.84,7
7708,46.71,13,53.25,14,43.13,13,38.15,11,34.34,12
7722,51.86,10,53.93,9,48.54,9,37.63,7,39.14,6
7738,40.11,17,42.12,18,47.6,19,39.55,15,37.18,13
7741,17.3,8,13.84,7,15.5,6,7.28,6,7.57,6
7743,43.6,17,52.32,15,49.18,15,40.18,14,37.37,15
7752,29.06,15,25.86,15,20.95,15,13.53,5,14.48,4
7754,36.24,10,33.34,10,29.67,10,20.97,5,22.02,5
7761,41.25,11,41.25,11,41.25,10,26.06,8,24.76,9
7762,42.48,13,42.48,14,38.4,6,49.12,6,47.16,7
7765,18.16,7,21.61,8,18.8,7,12.8,3,13.31,3
7766,21.87,8,19.46,8,23.35,7,13.72,5,12.62,4
7770,80,20,66.82,21,72.17,18,74.11,7,67.44,8
7779,43.85,11,43.41,11,35.16,11,28.62,9,26.33,9
7780,27.32,12,24.04,13,25,13,19.5,10,17.55,11
7786,29.55,7,23.94,5,23.7,5,16.23,1,16.55,1
7793,53.34,13,57.07,13,46.8,13,30.38,10,27.34,10
7795,62.07,10,52.76,11,56.98,10,43.14,8,40.98,7
7802,14.23,11,15.37,9,15.37,8,10.83,7,10.18,7
7806,58.91,16,68.34,17,64,8,69.8,9,69.1,9
7813,15.25,6,16.93,4,18.28,4,11.66,3,11.66,3
7814,18.42,6,19.16,4,16.67,3,11.34,2,11.23,2
7824,62.5,19,50.63,18,51.64,17,44.64,7,48.66,8
7825,53.85,14,45.77,13,50.35,11,34.8,9,33.06,10
7826,20.8,7,19.55,7,22.68,6,14.36,2,13.93,2
7837,48.31,13,57.49,15,52.43,7,63.75,8,66.94,8
7845,22.04,11,19.84,10,16.03,5,14.44,5,15.16,5
7852,31.33,11,31.64,10,26.07,5,19.03,4,19.22,4
7872,27.68,9,31.83,7,31.83,7,24.51,6,23.77,6
7885,47.46,14,54.58,17,61.13,16,49.07,17,45.64,19
7886,35.9,10,36.98,11,42.53,11,31.98,9,34.54,9
7887,66.64,14,71.3,15,68.45,12,47.76,9,51.1,9
7889,10.39,4,10.91,4,6.98,2,4.48,1,4.61,1
7892,19.96,6,20.16,4,16.93,3,13.98,1,14.96,1
7894,42.56,11,51.07,11,44.43,10,32.21,10,32.21,12
7895,11.17,3,9.27,3,9.83,3,5.7,2,5.42,2
7897,23,6,27.6,6,23.18,3,18.82,3,17.69,2
7899,35.38,8,39.27,9,45.55,9,35.91,6,34.83,5
7907,27.78,13,28.06,11,19.08,5,16.18,5,16.83,4
7908,49.69,19,50.19,17,52.7,16,57.24,6,52.09,6
7911,30.01,8,25.51,9,17.96,4,12.88,4,12.24,4
7915,39.68,15,38.09,16,38.09,14,26.14,12,23.79,11
7917,52.01,9,57.21,8,49.2,8,46.1,3,44.26,3
7920,46.63,11,39.64,13,44.4,13,41.84,12,45.19,14
7924,23.07,6,27.45,4,20.42,2,12.7,2,12.32,2
7926,24.01,8,25.93,8,16.8,4,14.63,4,15.51,3
7939,31.75,15,28.26,13,31.65,11,28.35,5,25.8,6
7949,42.01,11,40.75,11,44.83,10,37.62,8,41.38,9
7954,26.5,10,26.24,9,24.93,7,22.42,6,22.87,6
7963,44.08,22,48.49,21,33.75,5,27.71,9,27.16,8
7964,28.35,5,22.96,6,18.83,5,8.95,4,9.76,4
7966,37.02,9,33.32,10,38.98,10,31.42,8,33.93,7
7969,32.38,13,30.11,13,31.31,11,22.12,5,19.91,5
7972,15.26,3,18.01,3,21.07,3,9.12,3,8.21,3
7975,29.74,4,29.15,4,26.12,2,28.55,2,29.12,2
7979,44.34,14,51.43,15,57.09,14,40.67,14,42.7,15
7981,9.77,7,10.16,5,10.77,5,2.66,0,2.66,0
7987,54.99,16,57.19,15,60.05,14,53.45,10,58.8,9
7998,80,12,80,10,77.66,9,75.54,3,70.25,4
8012,10.73,5,11.7,3,12.17,3,3.93,2,3.81,2
8015,24.94,9,24.69,10,27.9,10,16.44,7,17.43,6
8026,19.94,4,23.73,4,28.48,4,24.61,4,22.64,3
8031,33.53,14,29.84,12,33.12,12,28.78,11,27.34,9
8033,12.62,6,13,5,12.06,3,7.38,3,7.45,3
8034,49.01,17,46.56,19,36.5,5,39.37,5,41.73,5
8047,30.51,18,30.51,19,20.74,5,20.71,5,20.3,6
8055,16.14,8,18.72,8,17.6,7,13.77,5,13.63,6
8057,29.79,16,34.26,15,26.58,8,22.57,9,21.67,10
8060,12.02,3,14.06,3,16.59,2,5.93,0,5.46,0
8064,48.46,14,58.15,14,45.59,7,59.11,7,57.93,6
8067,37.2,12,34.6,14,31.83,14,25.42,10,27.96,10
8071,21.33,7,24.96,6,28.7,5,19.27,5,18.88,5
8074,31.34,14,31.03,14,26.07,12,13.38,10,13.38,9
8101,35.24,11,40.88,9,34.02,4,28.99,4,28.12,3
8102,20.1,5,19.7,5,22.26,4,11.03,1,11.36,1
8103,14.02,4,14.72,3,14.02,2,9.99,2,10.69,2
8114,16.13,5,13.39,6,11.52,6,2.79,2,3.01,2
8116,17.15,11,18.69,12,16.15,6,10.37,5,9.64,6
8119,43.93,17,39.98,18,37.18,17,35.39,7,36.81,7
8123,45.9,13,38.1,13,32,12,32.4,10,30.13,9
8125,80,11,80,11,80,11,80,11,80,9
8126,34.88,9,30.69,9,25.78,8,14.98,7,16.48,7
8128,40.25,19,32.2,23,34.13,23,21.72,5,20.42,4
8129,48.2,20,40.49,18,31.42,8,30.14,8,28.63,8
8135,50.7,25,45.12,29,43.32,25,36.49,20,40.14,20
8140,26.49,6,29.67,6,28.19,6,27.83,4,25.05,5
8143,26.84,6,22.28,4,20.67,2,16.74,2,16.24,2
8147,65.44,18,68.71,19,64.59,17,68.28,13,74.43,12
8149,12.08,3,10.75,3,12.26,2,5.38,0,5.49,0
8154,24.85,12,20.87,12,21.91,11,15.76,10,15.92,9
8159,42.6,15,51.12,14,42.12,7,57.18,8,54.89,9
8161,34.04,12,35.06,12,35.41,12,22.39,10,24.18,9
8165,80,20,77.9,21,80,20,73.63,17,78.05,16
8166,21.66,17,24.26,18,22.08,17,11.31,7,10.63,6
8168,32.01,13,37.13,13,35.05,6,28.24,7,31.06,8
8173,59.62,14,51.87,14,42.01,14,36.27,7,34.09,8
8177,8.68,4,7.12,5,8.05,0,2,1,2,1
8179,21.65,4,18.84,3,22.42,3,13.63,1,12.95,1
8197,12.15,9,10.08,7,8.77,0,2,1,2,1
8202,28.22,9,22.58,7,23.48,7,16.36,7,15.54,6
8206,29.46,12,25.04,13,21.83,6,17.56,6,16.68,6
8208,29.93,13,26.04,14,24.74,13,19.71,10,18.53,12
8212,18,6,15.48,6,18.42,6,14.18,4,13.9,4
8214,23.88,7,24.36,7,22.41,6,13.94,4,13.24,4
8217,14.32,5,12.17,3,14,3,4.34,2,3.91,2
8220,27.34,14,28.43,12,33.55,11,19.85,11,21.04,13
8226,33.77,22,38.5,21,44.66,17,35.98,8,35.98,9
8227,66.68,16,63.35,19,75.39,18,75.18,19,72.92,22
8229,35.45,9,37.93,7,32.62,6,22.03,2,22.91,2
8230,28.49,7,27.92,6,31.83,5,29.33,4,31.97,4
8231,8.71,7,9.49,6,6.15,0,2,0,2,0
8252,41.93,14,50.32,14,40.76,14,26.65,5,25.58,4
8253,39.46,13,38.28,11,36.37,9,24.55,4,24.55,4
8260,9.02,5,10.73,3,8.69,3,2.86,0,3,0
8276,20.35,5,16.48,3,14.01,3,7.87,3,7.79,3
8277,47.51,17,43.71,19,43.71,17,36.84,12,33.89,10
8287,9.04,5,7.32,4,6.56,2,2.76,0,2.7,0
8288,68.32,18,70.37,18,54.61,8,60.94,5,66.42,4
8290,30.49,9,31.1,8,28.92,7,25.26,3,24.75,3
8293,29.91,15,35.29,15,39.52,14,38.24,12,38.24,11
8294,51.08,13,54.66,12,61.77,11,46.98,10,50.74,8
8296,50.3,22,48.79,21,45.37,20,43.72,17,47.65,14
8306,25.77,18,28.09,17,27.25,14,14.98,11,13.48,13
8307,40.67,6,38.23,7,44.35,6,35.35,5,32.17,5
8308,39.08,12,44.16,10,32.5,5,41.76,5,38,4
8310,56.19,9,59,8,68.44,8,71.71,3,72.43,3
8313,57.77,19,54.88,19,58.17,18,45.35,13,42.18,15
8323,46.02,11,38.66,12,46.39,10,35.07,9,31.91,7
8326,41.05,12,40.23,11,46.67,9,46.54,6,44.21,6
8330,52.98,16,47.15,18,33.57,9,42.09,9,41.67,8
8331,20.37,10,22.61,8,20.35,8,11.3,4,11.41,4
8333,39.28,14,36.14,16,36.86,15,24.59,6,27.05,5
8335,35.79,13,41.87,13,48.99,11,38.03,4,34.99,5
8337,37.09,16,37.09,17,39.32,15,25.82,12,23.24,11
8338,38.9,23,40.46,26,38.44,25,35.67,25,33.17,23
8339,52.44,11,41.95,13,34.4,12,25.34,6,25.09,7
8345,62.84,8,57.81,9,66.48,8,63.13,4,61.24,4
8346,80,16,80,15,80,14,78.82,13,73.3,11
8351,57.63,11,48.41,10,56.16,9,41.17,3,41.17,4
8353,44.69,7,53.18,7,48.39,7,39.94,4,35.95,5
8360,29.57,12,25.43,14,29.5,12,25.81,9,23.49,9
8362,35.86,9,38.37,9,37.6,8,33.48,8,36.49,6
8364,7.47,9,7.69,7,6.15,0,2,1,2,1
8368,32.47,10,25.98,10,22.6,9,18.31,4,16.85,4
8371,28.79,10,29.37,10,24.38,9,21.52,4,21.74,5
8372,26.44,6,24.59,4,28.28,4,16.04,4,17.16,3
8374,11.68,7,13.78,6,11.58,3,6.46,3,5.94,3
8377,23.77,8,24.25,9,28.37,8,20.79,8,18.92,7
8378,26.11,9,28.72,10,24.7,10,14.97,8,15.72,9
8379,34.16,9,39.28,9,34.17,7,21.34,6,21.13,5
8382,26.94,12,26.4,14,26.14,13,22.37,10,23.26,10
8386,53.56,12,50.88,13,32.97,6,28.5,6,29.93,6
8402,47.44,14,38.43,15,27.36,7,27.17,8,26.08,7
8404,31.8,8,33.39,7,31.05,7,30.26,5,31.47,5
8409,22.28,10,26.74,10,29.15,9,17.24,6,17.93,6
8410,14.85,5,13.81,3,12.57,2,5.58,0,5.52,0
8413,40.02,18,45.62,21,38.78,20,26.58,18,24.99,21
8416,80,12,80,14,64,7,80,7,80,7
8423,34.49,8,35.52,9,31.26,4,35.37,4,32.19,5
8427,27.27,6,23.45,7,26.73,6,21.07,5,20.86,5
8432,32.49,14,37.04,14,40,13,35.6,11,32.04,12
8435,20.75,7,16.6,7,13.78,6,9.02,3,9.2,3
8451,21.32,6,22.6,4,23.5,4,12.04,2,12.64,2
8455,15.88,6,17.31,5,15.37,3,13.86,3,12.89,3
8458,38.3,14,41.75,15,35.49,12,31.97,8,28.77,7
8467,34.6,7,36.33,6,30.52,6,24.44,2,25.17,2
8475,12.87,16,13.9,15,11.34,7,2.63,1,2.84,1
8477,19.01,13,19.2,14,18.05,13,12.59,9,13.85,9
8479,12,5,11.76,4,11.29,3,4.27,1,4.57,1
8480,41.14,12,40.73,13,40.32,12,36.74,10,34.17,11
8481,20.48,6,19.87,5,18.28,5,12.2,5,11.96,6
8483,9.35,5,9.82,4,8.94,0,2,1,2,1
8489,38.42,9,32.66,9,22.99,5,25.76,5,23.18,5
8497,27.02,9,22.43,10,17.05,5,12.95,6,13.21,6
8505,52.86,18,54.45,20,53.36,19,54.3,16,54.84,15
8510,41.96,19,49.93,21,40.44,22,27.16,17,25.8,19
8514,52.65,13,50.54,13,60.14,12,58.35,11,52.52,11
8515,39.23,10,38.84,10,40.78,9,41.94,8,40.68,7
8516,42.77,9,46.19,10,43.88,10,41.58,5,44.49,5
8520,31.48,14,26.13,12,23.42,6,25.49,7,24.73,8
8523,44.45,18,52.45,18,35.66,8,38.03,7,37.65,8
8525,37.9,8,35.25,8,41.95,8,42.34,7,38.11,8
8526,10.79,4,12.3,4,10.62,2,5.35,2,4.98,2
8535,38.86,17,34.2,17,30.92,8,37.45,7,35.95,7
8544,22.14,12,19.26,14,18.87,11,12.3,10,11.44,10
8546,23.21,11,26.92,10,23.96,10,18.12,7,19.21,6
8548,16.03,4,16.99,3,18.86,2,13.44,2,12.23,2
8549,27.9,11,22.6,10,21.02,10,16.17,4,15.36,4
8550,63.02,16,57.98,14,56.24,14,39.93,12,38.33,12
8552,27.23,9,29.14,9,31.47,9,20.38,3,19.77,3
8556,21.77,10,23.95,9,19.64,8,13.84,4,15.22,4
8558,58.28,12,57.7,13,67.51,13,47.01,13,44.19,12
8559,19.85,7,23.82,6,23.82,6,12.44,4,13.56,3
8563,75.01,12,76.51,11,80,10,57.93,4,59.09,4
8566,17.58,5,18.46,5,21.6,4,18.41,2,16.75,2
8567,15.29,5,12.69,3,13.32,3,6.65,1,5.99,1
8568,43.19,23,51.83,26,48.72,27,34.44,5,37.88,5
8571,19.28,5,22.94,5,20.42,5,10.99,2,10.99,2
8573,15.74,6,17.63,6,17.63,5,15.16,4,15.77,4
8584,21.49,7,17.41,6,17.24,5,8.03,3,8.27,2
8585,65.81,20,57.25,24,38.93,5,41.69,5,37.52,6
8587,34.79,9,30.27,10,28.45,9,26.29,7,24.19,6
8591,16.63,6,16.46,7,13.3,3,8.29,3,8.62,4
8596,63.11,11,64.37,9,56.65,9,49.78,8,47.29,8
8598,26.33,6,21.85,5,18.57,4,8.23,2,8.97,2
8610,35.98,11,28.78,11,23.6,11,19.08,8,20.61,7
8623,29.29,12,24.02,11,27.86,10,24.09,5,25.29,4
8629,35.17,16,34.11,16,38.89,16,24.5,9,26.71,11
8635,45.35,17,36.28,20,29.02,20,22.63,18,23.99,17
8637,24.53,9,27.96,9,22.65,9,19.14,9,17.42,9
8638,28.39,10,25.27,9,23.05,4,21.67,4,23.84,5
8652,20.27,5,23.11,4,20.34,4,14.56,3,13.4,3
8653,16.51,7,17.83,7,17.83,7,13.26,6,12.6,7
8665,43.41,18,35.6,18,30.26,17,22.17,14,22.61,15
8666,48.31,16,49.76,16,43.39,8,45.07,8,49.13,9
