Product_ID,Sale_Date,Sales_Rep,Region,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel
1030,3/13/23,Alice,North,39,Food,2511.28,2658.06,New,0.0475,Credit Card,Retail
1079,10/4/23,Eve,East,12,Food,4754.02,5080.74,New,0.05,Cash,Online
1091,10/1/23,Eve,East,15,Electronics,1534.7,1972.62,Returning,0.015,Credit Card,Retail
1051,11/16/23,Bob,West,31,Furniture,144.88,175.29,New,0.0175,Bank Transfer,Online
1063,12/4/23,David,South,14,Clothing,2188.35,2605.36,Returning,0.05,Credit Card,Retail
1098,1/1/24,Bob,South,11,Clothing,213.41,503.36,Returning,0.0675,Bank Transfer,Online
1052,4/5/23,Charlie,South,26,Clothing,4771.99,5079.65,New,0.0725,Credit Card,Online
1038,6/15/23,Alice,West,42,Food,1089.09,1355.44,New,0.015,Cash,Retail
1097,2/1/23,Alice,West,27,Electronics,3955.19,4393.68,Returning,0.01,Credit Card,Online
1088,1/11/23,Alice,South,11,Food,3884.13,3915.41,Returning,0.005,Cash,Online
1079,10/28/23,Bob,West,38,Furniture,1127.76,1265.66,Returning,0.065,Bank Transfer,Retail
1030,8/5/23,Bob,West,34,Electronics,3125.07,3564.19,Returning,0.0225,Cash,Online
1051,10/16/23,Alice,West,43,Clothing,287.99,666.64,Returning,0,Bank Transfer,Online
1081,4/12/23,Bob,South,19,Food,2443.69,2462.34,New,0.0175,Bank Transfer,Retail
1005,9/24/23,Eve,South,6,Food,122.5,385.83,Returning,0.025,Cash,Retail
1029,8/2/23,Eve,South,46,Furniture,4609.66,4879.15,Returning,0.075,Cash,Retail
1004,6/28/23,Bob,West,38,Furniture,4881.63,5088.06,Returning,0.04,Credit Card,Retail
1010,3/29/23,Alice,South,49,Food,1150.3,1306.02,New,0.015,Credit Card,Retail
1056,2/10/23,Bob,West,42,Furniture,1080.12,1424.17,New,0.025,Cash,Online
1017,3/17/23,Bob,North,28,Clothing,3780.91,3892.73,Returning,0.025,Cash,Retail
1074,2/15/23,Bob,West,1,Furniture,1304.23,1705.71,Returning,0.0025,Cash,Retail
1017,6/9/23,Charlie,East,35,Furniture,4480.63,4884.12,New,0.01,Cash,Online
1084,3/21/23,Eve,South,40,Food,2890.95,3104.43,New,0.0525,Bank Transfer,Online
1088,11/6/23,David,South,8,Food,1786.35,1935.29,New,0.01,Cash,Online
1069,3/27/23,David,East,47,Electronics,4171.83,4320.93,New,0.0175,Cash,Online
1034,4/2/23,Charlie,West,7,Electronics,2492.36,2738.68,Returning,0.0275,Cash,Online
1006,5/28/23,Bob,North,11,Food,4562.58,4925.17,New,0.0575,Cash,Retail
1053,6/10/23,Charlie,East,39,Furniture,4643.67,4829.52,Returning,0.0425,Bank Transfer,Online
1066,7/21/23,Charlie,East,4,Furniture,868.83,1177.75,Returning,0.0525,Credit Card,Retail
1077,8/30/23,Alice,West,25,Electronics,61.5,258.92,New,0.0425,Credit Card,Online
1043,12/19/23,Eve,South,12,Electronics,4920.46,5079.68,New,0.0525,Credit Card,Retail
1075,1/2/23,David,West,26,Electronics,4535.38,4557.56,New,0,Credit Card,Online
1023,8/13/23,Bob,East,38,Clothing,324.45,336.37,New,0.07,Credit Card,Retail
1055,10/16/23,David,East,46,Clothing,4173.52,4294.85,Returning,0.0075,Bank Transfer,Retail
1080,8/21/23,David,South,12,Electronics,2316.13,2525.27,Returning,0.03,Credit Card,Retail
1095,3/18/23,Eve,South,43,Furniture,1331.86,1758.98,Returning,0.0575,Bank Transfer,Retail
1075,4/26/23,David,South,37,Electronics,4399.8,4801.06,New,0.0325,Bank Transfer,Retail
1016,6/3/23,David,West,46,Clothing,1023.5,1164.41,Returning,0.07,Credit Card,Retail
1008,4/13/23,Charlie,South,24,Furniture,4739.13,4868.95,New,0.035,Credit Card,Retail
1004,7/13/23,Eve,East,16,Clothing,1067.83,1189.22,Returning,0.065,Credit Card,Retail
1004,6/15/23,Alice,East,13,Furniture,3087.73,3263.96,New,0.06,Cash,Retail
1056,12/25/23,Bob,North,25,Clothing,1154.28,1408.4,Returning,0.0725,Bank Transfer,Retail
1025,3/31/23,David,West,4,Furniture,2751.06,2976.01,Returning,0.07,Credit Card,Online
1067,6/23/23,Bob,North,11,Furniture,3435.68,3552.63,New,0.0675,Cash,Retail
1096,5/2/23,Alice,East,32,Furniture,991.63,1065.55,Returning,0.055,Bank Transfer,Retail
1067,5/23/23,Bob,North,49,Furniture,2628.38,2644.54,Returning,0.0275,Cash,Online
1027,4/16/23,Alice,East,7,Food,2371.85,2457.29,New,0.0075,Cash,Retail
1093,11/1/23,Charlie,North,46,Clothing,401.64,757.26,New,0.0525,Credit Card,Retail
1032,12/26/23,David,South,11,Clothing,4100.62,4230,New,0.0725,Bank Transfer,Online
1050,11/13/23,Alice,North,28,Food,1711.63,1951.24,New,0.055,Cash,Online
1061,5/3/23,Bob,South,41,Furniture,2894.18,3193.92,New,0.07,Bank Transfer,Retail
1051,1/9/23,David,South,23,Furniture,2598.18,3042.73,Returning,0.06,Credit Card,Online
1019,9/19/23,Charlie,West,45,Clothing,2590.64,3036.18,New,0.0125,Bank Transfer,Retail
1021,3/14/23,David,South,23,Food,580.75,956.16,Returning,0.0175,Cash,Retail
1005,12/25/23,Alice,South,28,Furniture,2146.24,2173.47,Returning,0.025,Cash,Retail
1082,8/11/23,Charlie,North,43,Furniture,2289.22,2581,New,0.0125,Bank Transfer,Online
1092,2/10/23,Bob,East,47,Furniture,3681.53,4076.96,Returning,0.0425,Cash,Retail
1042,7/23/23,Charlie,West,26,Electronics,4208.09,4226.56,Returning,0.0725,Cash,Retail
1061,9/21/23,Charlie,South,25,Food,2747.66,3027.01,New,0.0575,Cash,Online
1022,11/24/23,Eve,West,29,Furniture,479.58,909.88,Returning,0.0325,Credit Card,Retail
1021,6/27/23,Charlie,North,19,Electronics,1222.4,1464.71,New,0,Credit Card,Retail
1070,12/14/23,Charlie,South,33,Food,866.42,878.43,New,0.0225,Cash,Retail
1001,11/14/23,David,North,36,Furniture,666.84,682.24,New,0.04,Bank Transfer,Retail
1005,3/25/23,Bob,West,14,Clothing,1861.2,2075.35,Returning,0.025,Credit Card,Retail
1012,11/14/23,David,North,14,Electronics,1185.5,1271.45,Returning,0.0075,Bank Transfer,Retail
1090,4/21/23,David,West,35,Electronics,1130.6,1466.18,Returning,0.0325,Cash,Online
1046,9/8/23,Alice,North,30,Furniture,320.73,678.04,Returning,0.02,Cash,Retail
1034,1/7/23,David,West,28,Furniture,137.47,234.63,New,0.0675,Bank Transfer,Retail
1049,3/25/23,Eve,East,17,Electronics,558.7,1004.08,Returning,0.0075,Credit Card,Online
1078,7/27/23,Eve,North,3,Clothing,902.38,1128.91,New,0.0025,Bank Transfer,Retail
1090,11/10/23,Alice,North,16,Clothing,2183.37,2263.36,Returning,0,Bank Transfer,Retail
1045,1/22/23,Bob,East,46,Food,2577.08,2961.56,Returning,0.025,Cash,Online
1027,1/3/23,Bob,East,30,Furniture,745.93,1143.02,Returning,0.05,Credit Card,Online
1073,5/7/23,David,North,29,Clothing,2152.68,2475.93,Returning,0.055,Bank Transfer,Online
1026,10/24/23,David,East,45,Food,1741.66,2169.86,Returning,0.035,Credit Card,Online
1047,7/7/23,David,South,15,Clothing,957.95,1329.26,New,0.0525,Cash,Online
1086,12/28/23,Bob,West,46,Furniture,83.86,526.14,Returning,0.0275,Credit Card,Online
1056,1/14/23,Charlie,West,25,Food,2361.74,2584.35,Returning,0.05,Cash,Online
1094,1/12/23,Eve,West,38,Food,3443.98,3820.3,Returning,0.0025,Credit Card,Retail
1063,3/28/23,Charlie,South,42,Food,1170.07,1669.95,Returning,0.03,Bank Transfer,Retail
1048,1/12/23,Charlie,East,47,Clothing,702.44,1067.66,New,0.06,Cash,Retail
1061,1/25/23,Bob,East,38,Furniture,4440.86,4506.81,Returning,0.06,Bank Transfer,Online
1081,10/28/23,Charlie,North,23,Food,1411.37,1675.35,New,0.0525,Cash,Retail
1026,8/31/23,Alice,East,25,Electronics,1156.88,1454.68,Returning,0.015,Credit Card,Online
1036,5/2/23,David,North,42,Furniture,4292.63,4387.99,New,0.0175,Credit Card,Retail
1001,5/27/23,Alice,South,7,Electronics,4094.68,4576.5,New,0.075,Cash,Retail
1008,2/24/23,Eve,West,22,Electronics,2269.32,2365.35,New,0.0075,Cash,Retail
1099,8/26/23,David,West,17,Food,2471.73,2568.73,New,0.0125,Cash,Retail
1052,12/22/23,Charlie,West,18,Food,1127.86,1586.29,New,0.01,Credit Card,Online
1079,6/22/23,Eve,East,49,Clothing,437.59,675.54,Returning,0.025,Cash,Online
1047,8/9/23,David,North,41,Clothing,2888.49,2929.45,New,0.015,Cash,Retail
1056,4/29/23,Charlie,North,10,Clothing,536.81,839.92,Returning,0.0375,Bank Transfer,Online
1086,11/5/23,Alice,South,10,Furniture,2273.91,2578.8,New,0.035,Cash,Online
1014,7/2/23,David,East,7,Clothing,4705.46,4747.07,New,0.0675,Bank Transfer,Retail
1090,10/15/23,Charlie,South,48,Electronics,4766.53,5253.07,Returning,0.0025,Bank Transfer,Online
1028,11/3/23,Alice,North,38,Clothing,1234.69,1511.26,New,0.025,Bank Transfer,Online
1087,10/27/23,Eve,North,27,Food,3139.36,3423.66,New,0.045,Credit Card,Online
1078,3/23/23,Eve,West,33,Clothing,2396.68,2661.54,New,0.045,Bank Transfer,Online
1088,7/30/23,Eve,East,1,Furniture,4384.64,4693.9,New,0.035,Cash,Retail
1002,5/30/23,Eve,North,44,Furniture,1393.58,1533.09,Returning,0.06,Credit Card,Retail
1026,2/6/23,Bob,West,34,Electronics,68.33,219.08,New,0.005,Credit Card,Online
1014,12/18/23,David,East,4,Furniture,854.68,1115.24,New,0.06,Credit Card,Retail
1059,11/8/23,David,South,17,Clothing,1780.14,2185.42,Returning,0.0375,Credit Card,Retail
1056,12/27/23,Bob,East,4,Food,1612.82,1647.25,Returning,0.01,Credit Card,Retail
1007,2/28/23,Charlie,East,43,Furniture,3967.25,4272.92,New,0.0675,Credit Card,Online
1003,5/11/23,Charlie,North,26,Electronics,3418.78,3824.1,New,0.0475,Credit Card,Online
1023,7/21/23,Eve,North,4,Clothing,1532.8,1619.69,Returning,0.0125,Bank Transfer,Retail
1018,8/31/23,Alice,East,1,Electronics,2315.83,2333.19,New,0.0025,Cash,Retail
1038,2/4/23,Charlie,North,7,Furniture,523.02,686.25,Returning,0.01,Cash,Online
1099,4/3/23,Alice,North,30,Furniture,4495.82,4794.01,New,0.045,Bank Transfer,Retail
1015,7/26/23,David,North,9,Electronics,4680.35,4758.11,Returning,0.0125,Bank Transfer,Online
1064,12/19/23,Alice,West,35,Clothing,4900.03,5118.83,Returning,0.0175,Credit Card,Retail
1089,11/28/23,David,West,8,Furniture,4349.34,4629.98,Returning,0.0025,Credit Card,Online
1028,11/1/23,Bob,East,24,Food,911.11,1214.56,New,0.055,Bank Transfer,Online
1074,12/16/23,Bob,North,19,Furniture,278.67,423.13,New,0.06,Credit Card,Online
1039,8/1/23,Eve,West,36,Clothing,2919,3125.01,New,0.06,Cash,Online
1057,6/8/23,Charlie,East,43,Furniture,4567.39,4958.78,New,0.01,Cash,Retail
1017,1/24/23,Eve,North,27,Electronics,927.89,1399.09,Returning,0.0675,Credit Card,Online
1086,10/20/23,David,South,32,Furniture,84.86,517.18,Returning,0.05,Credit Card,Retail
1090,1/4/23,Eve,North,14,Furniture,4037.21,4323.71,Returning,0.0675,Credit Card,Online
1044,8/8/23,Alice,North,18,Clothing,430.14,641.18,New,0.0325,Cash,Online
1025,12/30/23,David,West,28,Electronics,2097.84,2270.99,New,0.0325,Credit Card,Retail
1017,1/20/23,Bob,East,29,Clothing,3410.49,3481.72,New,0.06,Bank Transfer,Retail
1013,6/1/23,Charlie,East,16,Furniture,1222.15,1284.36,Returning,0.0075,Credit Card,Retail
1084,2/19/23,David,West,35,Food,465.61,812.91,New,0.04,Bank Transfer,Online
1025,6/26/23,David,North,47,Furniture,3861.61,3998.91,New,0.0625,Credit Card,Online
1068,4/6/23,Alice,South,31,Clothing,3169.37,3304.15,Returning,0.0625,Credit Card,Retail
1010,4/15/23,Charlie,North,4,Food,4943.03,5442.15,Returning,0.0725,Cash,Online
1067,9/7/23,Bob,North,37,Clothing,1754.32,1856.4,New,0.0525,Bank Transfer,Retail
1018,4/27/23,David,South,17,Clothing,355.72,438.27,Returning,0.015,Bank Transfer,Online
1100,12/20/23,David,West,39,Electronics,3685.03,3743.39,New,0.0025,Bank Transfer,Online
1086,8/16/23,Alice,East,48,Food,2632.58,2926.68,Returning,0.035,Cash,Online
