Emp_ID,Age,Gender,City,Education_Level,Salary,Total Business Value,Quarterly Rating,TenureMonths,Attrition
2280,64,Female,Bangalore,Bachelor,320642,2324347,4,6,No
2281,38,Female,Ahmedabad,Master,1889583,8645945,3,79,No
2282,64,Female,Kolkata,Master,1544448,8782378,2,24,No
2283,55,Female,Ahmedabad,Bachelor,1534162,6552352,4,119,No
2284,30,Female,Mumbai,Bachelor,1542417,9997388,2,29,Yes
2285,47,Female,Kolkata,Bachelor,1989577,5565556,1,106,No
2286,23,Female,Pune,Bachelor,898422,5524141,4,109,No
2287,30,Male,Mumbai,PhD,1473840,8985513,4,16,No
2288,30,Male,Bangalore,Master,1037376,5309689,4,55,No
2289,61,Male,Bangalore,Bachelor,548612,1712514,1,73,No
2290,38,Male,Bangalore,PhD,843075,6147476,2,70,No
2291,22,Male,Delhi,Master,1220638,2099064,4,78,No
2292,46,Female,Kolkata,PhD,1188567,8103991,3,17,No
2293,64,Male,Delhi,Bachelor,507287,8559835,1,56,Yes
2294,61,Male,Pune,Master,1142046,9823891,2,11,Yes
2295,63,Female,Mumbai,Master,1388274,4673059,2,28,Yes
2296,46,Male,Hyderabad,Master,1611636,597249,1,7,No
2297,60,Female,Chennai,Bachelor,1741318,5067379,4,97,Yes
2298,56,Female,Pune,Master,1770055,5121026,4,29,No
2299,24,Male,Kolkata,Bachelor,1042809,2768913,1,29,No
2300,58,Male,Hyderabad,Master,785480,4155652,1,61,No
2301,51,Female,Ahmedabad,Master,1471634,5234788,1,66,No
2302,59,Female,Kolkata,Bachelor,1485339,4288430,4,116,No
2303,55,Male,Hyderabad,Bachelor,1117919,7799303,1,30,No
2304,33,Female,Pune,Master,1854769,3204417,1,19,No
2305,40,Male,Mumbai,Bachelor,1647789,5438917,2,44,No
2306,58,Male,Chennai,Bachelor,1836740,8332788,3,56,No
2307,38,Male,Hyderabad,Master,1361723,8397155,1,62,No
2308,31,Male,Delhi,Master,658011,7321396,3,108,No
2309,33,Female,Delhi,Bachelor,1647936,4449854,2,113,No
2310,37,Female,Pune,Bachelor,715109,7657173,1,74,No
2311,45,Male,Chennai,Master,575078,2957049,3,65,No
2312,40,Male,Chennai,Master,301723,4878313,4,50,No
2313,29,Female,Kolkata,Bachelor,1866340,4978545,3,99,No
2314,52,Female,Hyderabad,Bachelor,1080890,1474712,1,81,No
2315,42,Female,Pune,Bachelor,1803111,6895537,4,98,No
2316,38,Female,Chennai,PhD,1251397,5555610,2,98,Yes
2317,44,Female,Chennai,Bachelor,1065880,3488857,3,101,No
2318,58,Male,Delhi,Bachelor,1085291,1277665,1,50,No
2319,37,Male,Pune,Bachelor,1315420,5130409,1,56,No
2320,27,Male,Hyderabad,Bachelor,1379076,6315472,4,16,No
2321,29,Male,Ahmedabad,Master,606960,9059984,3,69,No
2322,46,Female,Hyderabad,Bachelor,717316,6510125,4,117,No
2323,39,Female,Delhi,Bachelor,784764,5238426,4,77,No
2324,46,Male,Ahmedabad,Bachelor,522466,9796171,4,65,No
2325,33,Male,Kolkata,Bachelor,1754026,2805102,1,16,Yes
2326,36,Female,Ahmedabad,Master,351865,4724684,4,72,No
2327,47,Male,Ahmedabad,Bachelor,399943,5441025,1,70,Yes
2328,62,Male,Bangalore,Master,1419020,9073946,3,62,No
2329,47,Female,Bangalore,Bachelor,1957477,6188819,3,107,No
2330,53,Female,Chennai,Bachelor,1971266,4723654,4,63,No
2331,31,Female,Mumbai,Bachelor,1692855,3564376,2,108,Yes
2332,37,Male,Delhi,PhD,973522,2848909,3,77,No
2333,28,Female,Mumbai,Bachelor,410310,4999207,3,9,No
2334,38,Female,Chennai,Master,855745,1964815,4,39,No
2335,44,Male,Kolkata,Bachelor,1097143,4271152,2,114,Yes
2336,47,Female,Delhi,Bachelor,818546,8963654,2,98,No
2337,42,Male,Hyderabad,Bachelor,1784812,5171115,4,52,No
2338,43,Male,Kolkata,PhD,1928472,6349897,4,9,Yes
2339,28,Male,Delhi,Bachelor,1647818,9973887,3,66,No
2340,35,Male,Pune,Master,1010472,2952859,3,76,No
2341,36,Female,Ahmedabad,PhD,995378,6658177,2,46,No
2342,28,Male,Mumbai,Bachelor,1778898,2659942,3,69,No
2343,30,Female,Delhi,Bachelor,367295,2766382,2,87,No
2344,29,Female,Ahmedabad,Bachelor,494900,726364,4,8,No
2345,44,Female,Mumbai,Bachelor,1723544,5595611,4,30,No
2346,50,Female,Kolkata,Bachelor,741099,3203314,2,76,No
2347,39,Female,Chennai,Master,1446268,2507384,2,3,No
2348,52,Male,Delhi,Master,1103936,8065751,4,117,No
2349,51,Female,Bangalore,Master,1725728,6027775,2,114,Yes
2350,60,Male,Mumbai,PhD,383760,4911615,1,30,No
2351,56,Male,Ahmedabad,Bachelor,918622,4422344,1,20,Yes
2352,39,Male,Hyderabad,Bachelor,829283,8957609,4,39,No
2353,63,Female,Hyderabad,Bachelor,397228,2983814,1,96,No
2354,60,Female,Ahmedabad,Bachelor,900278,3365780,2,111,No
2355,38,Female,Ahmedabad,Bachelor,417275,3958964,2,49,No
2356,35,Female,Delhi,Bachelor,844234,8684294,2,103,No
2357,52,Male,Hyderabad,Master,1153041,2098076,1,89,No
2358,45,Female,Ahmedabad,PhD,847083,2357069,1,98,No
2359,56,Female,Kolkata,Bachelor,1909810,4301056,4,53,No
2360,55,Male,Hyderabad,Master,1782976,3129245,1,78,No
2361,24,Male,Mumbai,Master,492017,2186858,1,100,No
2362,58,Male,Kolkata,Bachelor,335805,4418687,1,107,No
2363,64,Male,Delhi,Bachelor,1233226,8733314,3,96,No
2364,61,Male,Mumbai,PhD,1494094,5810610,1,102,No
2365,47,Male,Delhi,Master,1238373,4537955,4,13,No
2366,44,Male,Hyderabad,PhD,1344502,1388108,4,43,No
2367,60,Female,Kolkata,Bachelor,1463419,3950762,4,76,No
2368,36,Female,Delhi,Bachelor,1839623,6357746,1,97,No
2369,25,Male,Chennai,Bachelor,676929,2201997,3,97,No
2370,50,Male,Delhi,PhD,1303823,3320913,1,41,Yes
2371,43,Female,Pune,Bachelor,1502337,8201171,2,41,No
2372,46,Male,Delhi,Bachelor,971444,3613624,1,42,No
2373,34,Male,Pune,Bachelor,1100739,1407347,4,101,No
2374,39,Male,Mumbai,Bachelor,1852987,3442932,3,4,No
2375,54,Male,Pune,Bachelor,951937,3255786,1,45,Yes
2376,37,Male,Kolkata,Master,739352,5035157,4,50,No
2377,63,Female,Mumbai,Bachelor,1433288,7836473,1,16,No
2378,23,Male,Delhi,Bachelor,1631740,4742676,4,56,No
2379,56,Male,Mumbai,Bachelor,1116844,8659876,3,47,No
2380,63,Male,Hyderabad,Bachelor,1576539,7529760,4,61,No
2381,55,Female,Chennai,Bachelor,1912211,5246215,4,46,No
2382,51,Female,Delhi,Bachelor,1027393,7815095,2,82,No
2383,34,Male,Kolkata,Master,1354162,2825484,1,28,No
2384,34,Male,Pune,Bachelor,1079783,2450739,2,5,No
2385,39,Male,Chennai,Bachelor,536380,7394126,4,72,No
2386,53,Male,Bangalore,Bachelor,954442,2160069,1,38,Yes
2387,53,Female,Chennai,Bachelor,365383,6729318,2,107,No
2388,56,Female,Ahmedabad,Bachelor,920123,3592960,3,50,No
2389,60,Male,Delhi,Master,1717885,7077676,2,107,No
2390,50,Male,Kolkata,Master,1701174,2203795,4,81,No
2391,50,Female,Kolkata,Master,1963059,4134095,4,19,No
2392,37,Female,Ahmedabad,Bachelor,1238832,5202262,1,105,No
2393,31,Male,Chennai,Bachelor,843129,3688099,4,64,No
2394,51,Male,Chennai,Master,910286,7078159,2,105,No
2395,46,Male,Hyderabad,Bachelor,304092,4928189,2,97,No
2396,60,Female,Mumbai,Bachelor,1874944,5495631,4,86,No
2397,41,Female,Chennai,Master,1887021,5374679,3,26,No
2398,26,Female,Pune,Bachelor,1262334,6757894,4,15,No
2399,22,Female,Kolkata,Master,1645231,3713926,3,61,No
2400,51,Male,Ahmedabad,Bachelor,911092,2013226,1,33,No
2401,24,Female,Pune,Bachelor,1051586,2137752,2,63,No
2402,35,Female,Hyderabad,Master,860305,6119379,4,10,No
2403,51,Female,Chennai,Bachelor,435551,7447271,4,69,No
2404,25,Male,Chennai,Bachelor,947122,5468841,2,80,Yes
2405,39,Female,Hyderabad,Bachelor,1127067,4769408,2,41,Yes
2406,58,Female,Delhi,Bachelor,734390,7452946,4,119,No
2407,46,Female,Bangalore,Bachelor,936104,2689944,2,113,No
2408,22,Male,Bangalore,Bachelor,1717899,9197121,1,9,No
2409,36,Female,Mumbai,PhD,1833215,1789237,2,30,No
2410,30,Male,Pune,Master,734022,7315609,2,79,No
2411,36,Male,Delhi,Master,1518128,8474746,3,38,No
2412,45,Female,Pune,Master,1351052,1727113,4,86,No
2413,25,Male,Delhi,Bachelor,1207190,4999598,3,67,No
2414,33,Female,Hyderabad,Bachelor,1280956,7303892,2,82,No
2415,58,Male,Mumbai,Bachelor,1479312,2177200,2,86,No
2416,58,Male,Hyderabad,Master,1428252,4839752,3,57,No
2417,64,Female,Pune,Bachelor,1262641,7861618,3,111,No
2418,27,Female,Kolkata,Bachelor,1241217,5602268,3,32,No
2419,60,Male,Mumbai,Master,455760,1890032,4,100,Yes
2420,45,Male,Chennai,Bachelor,558648,8704678,3,69,No
2421,32,Male,Ahmedabad,Bachelor,1999308,5764621,3,48,No
2422,34,Male,Kolkata,Bachelor,807278,9336746,2,65,No
2423,55,Female,Ahmedabad,Bachelor,334813,7763635,1,56,Yes
2424,46,Male,Delhi,Bachelor,803658,1741763,1,48,No
2425,28,Male,Delhi,Bachelor,811240,5686364,4,28,No
2426,25,Female,Mumbai,Bachelor,934599,631560,1,117,No
2427,29,Male,Hyderabad,Bachelor,1862515,4139403,3,6,No
2428,41,Female,Mumbai,Bachelor,796728,3449548,3,87,No
2429,50,Female,Hyderabad,PhD,1567054,7896729,2,87,No
2430,31,Female,Mumbai,Bachelor,1545399,7347554,1,47,No
2431,64,Male,Hyderabad,Master,1673744,2697365,1,65,Yes
2432,55,Female,Bangalore,Master,676793,3073366,2,54,No
2433,47,Female,Mumbai,Bachelor,1144045,668343,2,15,No
2434,62,Female,Ahmedabad,Bachelor,1343332,6223365,1,49,Yes
2435,24,Male,Ahmedabad,Bachelor,1119069,6751503,4,61,No
2436,27,Male,Hyderabad,Master,933647,1207150,3,9,No
2437,26,Male,Chennai,Bachelor,767768,3304769,3,78,No
2438,26,Male,Pune,Bachelor,1525275,2348366,1,60,No
2439,44,Female,Kolkata,Bachelor,1706407,8705842,1,112,No
2440,30,Female,Kolkata,Bachelor,1789232,5885501,2,109,No
2441,56,Female,Kolkata,Bachelor,1848586,9341651,4,90,No
2442,41,Male,Pune,PhD,1621553,9829236,2,81,No
2443,63,Female,Ahmedabad,Bachelor,764959,3808866,3,84,No
2444,56,Male,Mumbai,Bachelor,349921,3096960,4,38,No
2445,39,Male,Mumbai,Master,1970912,5532097,4,37,No
2446,38,Male,Delhi,Master,994901,871943,3,106,No
2447,45,Female,Hyderabad,Bachelor,438047,3778710,2,71,No
2448,24,Female,Mumbai,Bachelor,768456,2873487,4,28,No
2449,53,Male,Pune,Bachelor,1291559,9429078,2,95,Yes
2450,56,Female,Pune,Bachelor,1134388,5093761,2,100,No
2451,59,Male,Kolkata,Bachelor,568823,5372315,2,3,Yes
2452,34,Female,Pune,Bachelor,1382753,9238118,1,34,Yes
2453,46,Male,Ahmedabad,Bachelor,1348299,6402805,2,69,No
2454,30,Male,Hyderabad,PhD,1204506,8403780,2,94,No
2455,25,Male,Bangalore,Bachelor,534085,5700433,4,72,No
2456,35,Female,Mumbai,Bachelor,1633211,697105,2,53,No
2457,58,Female,Kolkata,PhD,1043735,966063,1,71,No
2458,55,Female,Bangalore,Master,833963,8037966,2,78,Yes
2459,32,Female,Hyderabad,Bachelor,316753,2740034,4,81,No
2460,62,Female,Kolkata,Bachelor,1039332,2325508,3,15,No
2461,24,Male,Chennai,PhD,1397836,5945928,4,71,No
2462,49,Female,Mumbai,Bachelor,1383259,8435338,2,73,No
2463,50,Male,Delhi,Master,1823894,6558116,2,69,No
2464,30,Female,Mumbai,Master,1624662,9249493,3,117,No
2465,24,Female,Mumbai,Bachelor,1892611,7764305,4,98,No
2466,46,Female,Mumbai,Master,1154855,5408049,1,95,No
2467,55,Male,Kolkata,PhD,521021,6793680,1,112,No
2468,33,Female,Kolkata,Master,1665686,2728136,3,37,No
2469,63,Male,Mumbai,Bachelor,1767476,2773047,2,87,No
2470,30,Female,Chennai,Master,1357331,5504302,2,36,No
2471,36,Male,Mumbai,Bachelor,1575837,1310639,4,62,No
2472,61,Male,Hyderabad,Master,946881,7982001,1,95,Yes
2473,46,Male,Mumbai,Bachelor,1262273,561690,1,20,No
2474,26,Male,Chennai,Bachelor,320663,2714566,2,20,No
2475,32,Female,Ahmedabad,Bachelor,1531317,5367529,1,110,No
2476,55,Female,Hyderabad,Bachelor,1581128,6722452,2,7,Yes
2477,45,Male,Mumbai,Bachelor,1405596,8587714,3,30,No
2478,36,Female,Mumbai,Bachelor,1014390,3807828,2,11,No
2479,59,Male,Hyderabad,Bachelor,1388893,2662376,1,34,No
2480,29,Female,Mumbai,Bachelor,1351760,3935802,2,101,Yes
2481,26,Female,Chennai,Master,1786817,1294214,2,112,No
2482,47,Female,Kolkata,Master,718077,664521,2,65,No
2483,39,Male,Ahmedabad,Bachelor,922714,4692492,3,102,No
2484,27,Female,Pune,Bachelor,684984,5686151,1,107,No
2485,58,Male,Mumbai,Bachelor,945116,9277808,1,106,No
2486,34,Female,Delhi,Bachelor,1201207,7430349,2,112,No
2487,49,Male,Hyderabad,Master,1295864,5496894,3,33,No
2488,26,Female,Chennai,Master,398845,4082348,1,48,No
2489,34,Male,Mumbai,Bachelor,1443462,7917988,2,20,No
2490,38,Male,Mumbai,Master,1749963,7647291,2,104,No
2491,61,Male,Hyderabad,Master,336815,5911971,1,11,No
2492,53,Female,Bangalore,Bachelor,377385,6281276,2,118,No
2493,50,Male,Chennai,Bachelor,997211,6701449,1,66,No
2494,24,Female,Chennai,Bachelor,1522216,8033898,4,68,No
2495,61,Male,Pune,Bachelor,1975683,6993226,2,98,No
2496,55,Male,Kolkata,Bachelor,1919666,9455128,2,102,No
2497,61,Male,Kolkata,Bachelor,906899,8957158,1,118,No
2498,48,Female,Pune,Bachelor,828900,8518413,2,22,No
2499,34,Female,Mumbai,Bachelor,1557291,4104448,1,57,Yes
